acceptance_radius import_ZTF import_OSC import_local import_lightcurve reimport_catalog search_radius Pcc_filter Pcc_filter_alternative star_separation star_cut date_range late_phase n_walkers n_steps n_cores model training_days sorting_state clean SMOTE_state clf_state n_estimators max_depth feature_set neighbors recalculate_nature classifier n_samples plot_lightcurve do_observability save_features ra_deg dec_deg transient_source object_name object_name_in ztf_name tns_name object_class g_correct r_correct dust_map red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude model_color late_color late_color10 late_color20 late_color40 late_color60 bright_mjd first_mjd green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r input_host_g_r host_nature photoz photoz_err specz specz_err best_host redshift redshift_label delta_time deltamag_red deltamag_green absmag input_separation input_size input_magnitude normal_separation true_deltamag_red true_deltamag_green hostless_cut
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 270.1247529 50.2953602 TNS 2019eot 2019eot -- 2019eot -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.264414 12.912630366326509 270.12223882943204 50.2921530488654 0.43315310190819634 21.997872247233772 23.882469130392337 23.523887944944725 0.0 0.5249999999999999 0.355728 0.151737 nan nan 32.0 0.355728 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 154.82639333 17.212054444 TNS 2019gam 2019gam -- 2019gam -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.5921239 0.5977343710254688 154.8264047664705 17.2118887664429 0.005711023915352054 21.98815448778393 22.704718133883663 22.040779699157056 0.6639384347266066 0.38125 nan nan nan nan 34.0 nan none nan nan nan nan 0.5977343710254688 0.5921239 21.98815448778393 1.0094751639402981 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 233.94413927 24.06247988 TNS 2019gfm 2019gfm -- 2019gfm -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.808064 6.502123972222075 233.94465854523548 24.06422267823475 0.006402006608333122 17.221589395771055 18.26187772489191 17.552977881197286 0.7088998436946241 0.97 0.234916 0.027798 0.1816743 2.248746e-05 26.0 0.1816743 specz nan nan nan nan 6.502123972222075 2.808064 17.221589395771055 2.315518439829746 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 215.30006 28.90163429 TNS 2019gqi 2019gqi -- 2019gqi -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9224807 0.8843065816194029 215.300297378528 28.9015033206225 0.009749037483183787 21.554182655618217 22.28617716323528 21.730879609482834 0.555297553752446 0.125 0.240965 0.109357 nan nan 20.0 0.240965 photoz nan nan nan nan 0.8843065816194029 0.9224807 21.554182655618217 0.9586179760935951 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 336.088375 24.788089 TNS 2019hge 2019hge -- 2019hge -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 2.293997 3.1362341799067717 336.088804813057 24.78886789883125 0.005986285369508071 18.279647068406835 18.939780091897934 18.609745184033816 0.3300349078641176 1.0 0.101385 0.032056 nan nan 30.0 0.101385 photoz nan nan nan nan 3.1362341799067717 2.293997 18.279647068406835 1.367148335375666 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 294.8040123 62.72802 TNS 2019hno 2019hno -- 2019hno -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.316107 3.1956336838982433 294.805116347594 62.72729059160455 0.008085498118735157 19.451580501632478 20.551882174696257 19.69777276471485 0.8541094099814082 0.43499999999999994 0.185106 0.058305 nan nan 33.0 0.185106 photoz nan nan nan nan 3.1956336838982433 1.316107 19.451580501632478 2.428095651719992 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 250.545167 6.984019 TNS 2019ieh 2019ieh -- 2019ieh -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.7729994040449921 0.3337626038439916 250.54508221 6.98398011 0.002671577295243588 18.386728820082165 20.51186575522113 20.703070393787 -0.19120463856587122 1.0 nan nan nan nan 31.0 nan none nan nan nan nan 0.3337626038439916 1.7729994040449921 18.386728820082165 0.18824744276988034 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 328.61983246 -8.34727207 TNS 2019itq 2019itq -- 2019itq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8126214385318266 0.2071182532400412 328.61988174 -8.34730261 0.019965452109519388 23.08908423584584 23.64 23.57496838501139 0.06503161498861232 0.5 nan nan nan nan 25.0 nan none nan nan nan nan 0.2071182532400412 0.8126214385318266 23.08908423584584 0.25487667863432745 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 212.08242288 8.9669485 TNS 2019kcy 2019kcy -- 2019kcy -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8134903 33.6317260953791 212.081435727592 8.957657381992185 0.24233357904550212 18.58287313656831 19.845719759710512 19.001160062619576 0.0 0.93 0.191144 0.05187 nan nan 23.0 0.191144 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 256.995167 58.701083 TNS 2019kwq 2019kwq -- 2019kwq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7227995103231388 7.170102945410024 256.99221522 58.702354 0.27784454131958813 22.81150211301642 24.10166018751444 23.22078841685465 0.0 0.25 nan nan nan nan 20.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 213.768583 50.651889 TNS 2019kws 2019kws -- 2019kws -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.0035583326575452 9.369635966198434 213.76598726 50.64987276 0.24156848160740885 21.885904839372568 24.21990692553968 23.01702698937928 0.0 0.875 nan nan nan nan 10.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 294.844125 78.762111 TNS 2019kwt 2019kwt -- 2019kwt -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8018845970234287 1.35976996560432 294.84561658 78.76235219 0.023123107845907875 22.62779003984767 25.245147906194294 22.088974655927387 3.1561732502669066 0.475 nan nan nan nan 30.0 nan none nan nan nan nan 1.35976996560432 0.8018845970234287 22.62779003984767 1.6957177761634838 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 209.415708 64.355167 TNS 2019kwu 2019kwu -- 2019kwu -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.427396 54.6509273783817 209.4501636903415 64.3580145808227 0.8392564823760722 19.78534674465419 20.543867595564944 20.050575260526397 0.0 0.9833333333333334 0.16428 0.040843 nan nan 18.0 0.16428 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 1.169167 42.869819 TNS 2019lsq 2019lsq -- 2019lsq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8595937108501559 0.880648262298037 1.16948905 42.86988327 0.006992595680816227 21.266359721444875 21.895425038928227 21.236887108728897 0.6585379301993299 0.6199999999999999 nan nan nan nan 25.0 nan none nan nan nan nan 0.880648262298037 0.8595937108501559 21.266359721444875 1.0244936080640443 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 268.61140159 47.26128442 TNS 2019neq 2019neq -- 2019neq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.516081 1.785004574897757 268.6112815352045 47.261773514766304 0.005155857869005853 19.285676819978853 19.695916509083954 19.58896583351222 0.10695067557173488 0.9949999999999999 0.089026 0.023909 nan nan 38.0 0.089026 photoz nan nan nan nan 1.785004574897757 1.516081 19.285676819978853 1.177380743441648 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 13.00605469 7.61661248 TNS 2019nhs 2019nhs -- 2019nhs -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 5.028578536812908 13.00551105 7.61532377 0.1639421958952737 22.912909038382576 27.348370662581605 24.052903860194142 0.0 0.15 nan nan nan nan 21.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 338.47535938 -2.161737054 TNS 2019obk 2019obk -- 2019obk -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8631076 0.9441671782852531 338.475277385647 -2.16148791279275 0.012282504434984354 21.9627091563986 22.83691857088644 22.28364650714815 0.5532720637382909 0.46875 0.611731 0.232349 nan nan 20.0 0.611731 photoz nan nan nan nan 0.9441671782852531 0.8631076 21.9627091563986 1.0939159593604009 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 43.09012025 -17.80347344 TNS 2019otl 2019otl -- 2019otl -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8028637295624808 8.639331508819781 43.08989521 -17.80108321 0.08704149894582291 20.652184672486435 21.948971640440245 21.156997983131642 0.0 0.85 nan nan nan nan 12.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 318.229208 -16.6353 TNS 2019pud 2019pud -- 2019pud -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 4.970020883628804 318.22839039 -16.63416323 0.19245081317428825 23.174576849017605 24.73946274072189 23.233176695388806 0.0 0.5 nan nan nan nan 26.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 319.61161575 -20.73338005 TNS 2019pvs 2019pvs -- 2019pvs -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8494835097177351 0.42716261296005664 319.61171461 -20.73330568 0.0042624824948190865 20.870238846008952 21.265763496895023 20.84660825648638 0.41915524040864227 0.9375 nan nan nan nan 41.0 nan none nan nan nan nan 0.42716261296005664 0.8494835097177351 20.870238846008952 0.5028497999943442 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 337.48979167 -4.10061111 TNS 2019qgk 2019qgk -- 2019qgk -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.9512345509559612 2.382018051503276 337.4901946 -4.10008548 0.0415746788466268 22.434613097395406 23.282724093837253 22.46970365491554 0.8130204389217113 0.55 nan nan nan nan 23.0 nan none nan nan nan nan 2.382018051503276 0.9512345509559612 22.434613097395406 2.5041332330805495 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 15.299042 14.0265 TNS 2019sgg 2019sgg -- 2019sgg -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.42916908605979465 41.97758022640631 15.31102138286855 14.02744382450955 0.6572468537758749 19.778937515866254 21.41981406321338 20.19576107689741 0.0 0.7300000000000001 0.333839 0.084366 nan nan 28.0 0.333839 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 18.16425 36.473556 TNS 2019sgh 2019sgh -- 2019sgh -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8082432724984757 0.8913105035252985 18.16452093 36.47343838 0.012218062107574923 22.123689817244294 23.054564755653608 22.269354219302127 0.7852105363514816 0.7 nan nan nan nan 14.0 nan none nan nan nan nan 0.8913105035252985 0.8082432724984757 22.123689817244294 1.1027750355039045 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 2.55475 -19.69235 TNS 2019szu 2019szu -- 2019szu -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.6909685521235829 0.20426884069914578 2.55473088 -19.69229619 0.007072405336289833 22.134315153564696 22.463868645528297 21.682465522528595 0.781403122999702 0.5499999999999999 nan nan nan nan 21.0 nan none nan nan nan nan 0.20426884069914578 0.6909685521235829 22.134315153564696 0.29562682711298177 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 135.813208 40.242361 TNS 2019ujb 2019ujb -- 2019ujb -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 0.2919936264113969 135.81330443 40.24239507 0.020854243133788586 23.504829983340194 23.381781736776617 23.542495741687343 -0.16071400491072652 0.5 nan nan nan nan 19.0 nan none nan nan nan nan 0.2919936264113969 0.7 23.504829983340194 0.41713375201628133 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 146.987542 0.82665 TNS 2019unb 2019unb -- 2019unb -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.876043 4.25277033185812 146.98656245940998 0.825989523836598 0.018152989026562816 19.69432453735854 20.406006057380445 19.923734722518844 0.48227133486160056 0.8888888888888888 0.127624 0.095075 nan nan 27.0 0.127624 photoz nan nan nan nan 4.25277033185812 1.876043 19.69432453735854 2.266883185437711 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 154.29519727 41.6006524 TNS 2019une 2019une -- 2019une -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.046142 1.5185099216302524 154.29495603366598 41.60027111273905 0.01662865569442884 21.64565901785034 22.248356869131943 21.731253420954268 0.5171034481776751 0.7312500000000001 0.306066 0.185488 nan nan 22.0 0.306066 photoz nan nan nan nan 1.5185099216302524 1.046142 21.64565901785034 1.45153327333216 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 138.37554167 44.77394444 TNS 2019vvc 2019vvc -- 2019vvc -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7195825917612947 5.330604632879868 138.37475374 44.77257343 0.27132836356315826 23.514816110942423 24.14690591971425 24.165655871452092 0.0 0.5 nan nan nan nan 15.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 208.695083 84.0671 TNS 2019xaq 2019xaq -- 2019xaq -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.104782282965106 1.358959221695248 208.69842683 84.06694823 0.022463596627611437 22.03647336777989 23.64 22.250800396821248 1.3891996031787528 0.6 nan nan nan nan 27.0 nan none nan nan nan nan 1.358959221695248 1.104782282965106 22.03647336777989 1.2300697093439632 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 126.213875 22.17944444 TNS 2019xdy 2019xdy -- 2019xdy -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7627704750705386 3.501395800796224 126.21464588 22.18010505 0.05989638621968707 22.334412362117956 25.671569177626647 25.52361860289347 0.1479505747331764 0.15 nan nan nan nan 42.0 nan none nan nan nan nan 3.501395800796224 0.7627704750705386 22.334412362117956 4.5903661917071785 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 153.75468334 43.41490978 TNS 2019zbv 2019zbv -- 2019zbv -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.636873 32.709479309166014 153.751157451583 43.406192317945255 0.15981691752198668 18.032699900726243 19.227063638099743 18.451739149064494 0.0 1.0 0.122607 0.030788 nan nan 19.0 0.122607 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 153.4892911 8.28017316 TNS 2019zeu 2019zeu -- 2019zeu -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.748843021577321 4.642412920318313 153.48975551 8.28137805 0.14966706600393587 22.960451912403546 23.573984328694795 24.16901654746119 0.0 0.2 nan nan nan nan 20.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 142.0011398 14.121283962 TNS 2020abjc 2020abjc -- 2020abjc -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.746437848820802 5.69086617247873 141.99960801 14.12074341 0.23585307015854695 23.133528813608002 24.732968612126943 23.629360290471812 0.0 0.5 nan nan nan nan 18.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 33.759583 -8.628806 TNS 2020abjx 2020abjx -- 2020abjx -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.266482 16.55474157749441 33.755878002494796 -8.631586044505674 0.36829051593326445 21.084259796922733 24.75310646530953 22.396811308650662 0.0 0.13571428571428573 0.885596 0.042419 nan nan 14.0 0.885596 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 51.253352392 11.939503225 TNS 2020adkm 2020adkm -- 2020adkm -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.4979007 46.151047515590264 51.2489812865938 11.95158865458675 0.23094085933340702 17.679661750604566 19.83695691964939 19.057360857784914 0.0 0.12 nan nan nan nan 29.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 111.617375 12.451444 TNS 2020aewh 2020aewh -- 2020aewh -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1953407953304775 2.558043529604229 111.61801045 12.45179024 0.028694904069686444 21.5734492668962 23.64 21.5734492668962 2.0665507331037993 0.9 nan nan nan nan 28.0 nan none nan nan nan nan 2.558043529604229 1.1953407953304775 21.5734492668962 2.140011902544498 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 3.94270833 47.00236111 TNS 2020afag 2020afag -- 2020afag -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 4.410200977250959 3.94188713 47.00127156 0.10901571821310363 22.652359686120413 23.19312786365165 23.299495765291784 0.0 0.4 nan nan nan nan 30.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 155.07633333 53.32261111 TNS 2020afah 2020afah -- 2020afah -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.209588 5.868666126549551 155.07579846895902 53.32101253758135 0.03956390241010699 20.437510586430072 21.667240426175994 20.996059224434205 0.6711812017417884 0.9650000000000001 0.670566 0.076242 nan nan 17.0 0.670566 photoz nan nan nan nan 5.868666126549551 1.209588 20.437510586430072 4.851789308880008 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 124.06104305 4.32413658 TNS 2020ank 2020ank -- 2020ank -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7 4.575585228090375 124.05976904 4.32409713 0.2653548060511045 23.85724027955123 23.533252684106746 24.477296006402206 0.0 0.15 nan nan nan nan 24.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 197.43516667 12.48705556 TNS 2020aup 2020aup -- 2020aup -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8109866726738801 3.739042308525796 197.43525904 12.48602086 0.10169160674755306 22.88952158220369 23.64 23.689559660434476 0.0 0.3 nan nan nan nan 23.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 248.5522173 37.097716475 TNS 2020auv 2020auv -- 2020auv -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.4498991 7.965591536712305 248.5504655683055 37.09943221777495 0.15068493199858113 21.662696739031905 23.13883661831212 22.32193867185736 0.0 0.3333333333333333 nan nan nan nan 21.0 nan none nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 122.14225 34.73691667 TNS 2020dlb 2020dlb -- 2020dlb -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8132534 19.797352663940302 122.136138265494 34.73467705188325 0.33734637634625053 20.49035388419656 22.548592374377485 21.107917453387813 0.0 0.73125 0.445893 0.056834 nan nan 12.0 0.445893 photoz nan nan nan nan 0.0 0.0 23.1 0.0 nan nan 0.1
3.0 False False False False False 1.0 i r 1.0 0.1 inf 40.0 50.0 1000.0 1.0 single 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 True False False 220.66671863 30.244220859 TNS 2020exj 2020exj -- 2020exj -- nan nan SFD nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.5204388 0.20435070114095782 220.666666138312 30.24418671484095 0.005484800224297759 22.523364322047826 23.352109783189395 23.038335670296824 0.3137741128925704 0.125 nan nan nan nan 16.0 nan none nan nan nan nan 0.20435070114095782 0.5204388 22.523364322047826 0.39265078072764337 nan nan 0.1
